iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_millio,weekly_hosp_admissions,weekly_hosp_admissions_per_milli,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hund,new_vaccinations_smoothed_per_mi,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,date_int,new_cases_smooth_per_pop_den,num_of_days_data_avail
LUX,Europe,Luxembourg,2021-01-31,50388,0,135.714,577,0,2.1429999,80495.102,0,216.804,921.76099,0,3.4230001,1.08,11,17.573,66,105.435,,,,,545,1866767,2982.1699,.87099999,7334,11.716,.018999999,54,tests performed,12428,10748,1680,,613,1.99,1.72,.27000001,979,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,31jan2021,.58637184,357
LUX,Europe,Luxembourg,2021-02-01,50733,345,142.85699,584,7,2.5710001,81046.234,551.13898,228.215,932.94299,11.183,4.1079998,1.1,13,20.768,68,108.63,,,,,10978,1877745,2999.708,17.537001,7587,12.12,.018999999,53.099998,tests performed,13241,11336,1905,813,670,2.1199999,1.8099999,.30000001,1070,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,01feb2021,.61723417,357
LUX,Europe,Luxembourg,2021-02-02,50923,190,153,586,2,2.286,81349.766,303.526,244.418,936.138,3.1949999,3.651,1.11,14,22.365,71,113.423,,,,,10577,1888322,3016.604,16.896999,7698,12.298,.02,50.299999,tests performed,14252,11925,2327,1011,675,2.28,1.91,.37,1078,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,02feb2021,.66105843,357
LUX,Europe,Luxembourg,2021-02-03,51128,205,148.429,587,1,2.286,81677.25,327.48901,237.11501,937.73602,1.598,3.651,1.1,12,19.17,58,92.654999,,,,,9300,1897622,3031.4609,14.857,7927,12.663,.018999999,53.400002,tests performed,15407,12597,2810,1155,708,2.46,2.01,.44999999,1131,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,03feb2021,.64130878,357
LUX,Europe,Luxembourg,2021-02-04,51330,202,157.429,588,1,2,81999.945,322.69601,251.493,939.33301,1.598,3.1949999,1.1,11,17.573,57,91.057999,,,,,10452,1908074,3048.158,16.697001,8152,13.023,.018999999,51.799999,tests performed,16419,13256,3163,1012,721,2.6199999,2.1199999,.50999999,1152,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,04feb2021,.68019462,357
LUX,Europe,Luxembourg,2021-02-05,51512,182,160.571,590,2,1.857,82290.695,290.746,256.51401,942.52802,3.1949999,2.967,1.09,12,19.17,58,92.654999,,,,,12285,1920359,3067.7839,19.625,8611,13.756,.018999999,53.599998,tests performed,,,,,728,,,,1163,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,05feb2021,.69377005,357
LUX,Europe,Luxembourg,2021-02-06,51512,0,160.571,590,0,1.857,82290.695,0,256.51401,942.52802,0,2.967,1.09,14,22.365,64,102.24,,,,,7258,1927617,3079.3779,11.595,8771,14.012,.017999999,54.599998,tests performed,,,,,736,,,,1176,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,06feb2021,.69377005,357
LUX,Europe,Luxembourg,2021-02-07,51512,0,160.571,590,0,1.857,82290.695,0,256.51401,942.52802,0,2.967,1.09,14,22.365,65,103.838,,,,,630,1928247,3080.385,1.006,8783,14.031,.017999999,54.700001,tests performed,17628,13940,3688,,743,2.8199999,2.23,.58999997,1187,57.41,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,07feb2021,.69377005,357
LUX,Europe,Luxembourg,2021-02-08,51879,367,163.714,597,7,1.857,82876.977,586.284,261.534,953.711,11.183,2.967,1.11,15,23.962999,68,108.63,,,,,10525,1938772,3097.199,16.813999,8718,13.927,.018999999,53.299999,tests performed,18139,14089,4050,511,700,2.9000001,2.25,.64999998,1118,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,08feb2021,.70734984,357
LUX,Europe,Luxembourg,2021-02-09,52022,143,157,600,3,2,83105.422,228.44299,250.808,958.50299,4.7930002,3.1949999,1.11,12,19.17,65,103.838,,,,,11697,1950469,3115.885,18.686001,8878,14.183,.017999999,56.5,tests performed,18653,14227,4426,514,629,2.98,2.27,.70999998,1005,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,09feb2021,.67834103,357
LUX,Europe,Luxembourg,2021-02-10,52247,225,159.85699,602,2,2.1429999,83464.859,359.439,255.373,961.698,3.1949999,3.4230001,1.1,13,20.768,62,99.044998,,,,,11468,1961937,3134.2051,18.32,9188,14.678,.017000001,57.5,tests performed,19923,15052,4871,1270,645,3.1800001,2.4000001,.77999997,1030,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,10feb2021,.69068509,357
LUX,Europe,Luxembourg,2021-02-11,52392,145,151.714,604,2,2.286,83696.5,231.638,242.364,964.89301,3.1949999,3.651,1.1,14,22.365,67,107.033,,,,,12225,1974162,3153.7339,19.530001,9441,15.082,.016000001,62.200001,tests performed,21390,16131,5259,1467,710,3.4200001,2.5799999,.83999997,1134,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,11feb2021,.65550214,357
LUX,Europe,Luxembourg,2021-02-12,52539,147,146.714,606,2,2.286,83931.336,234.83299,234.377,968.08801,3.1949999,3.651,1.1,10,15.975,68,108.63,,,,,14626,1988788,3177.0991,23.365,9776,15.617,.015,66.599998,tests performed,,,,,724,,,,1157,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,12feb2021,.63389891,357
LUX,Europe,Luxembourg,2021-02-13,52539,0,146.714,606,0,2.286,83931.336,0,234.377,968.08801,0,3.651,1.1,11,17.573,69,110.228,,,,,9126,1997914,3191.678,14.579,10042,16.042,.015,68.400002,tests performed,,,,,738,,,,1179,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,13feb2021,.63389891,357
LUX,Europe,Luxembourg,2021-02-14,52539,0,146.714,606,0,2.286,83931.336,0,234.377,968.08801,0,3.651,1.11,13,20.768,73,116.618,,,,,968,1998882,3193.2251,1.546,10091,16.120001,.015,68.800003,tests performed,22895,17257,5638,,752,3.6600001,2.76,.89999998,1201,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,14feb2021,.63389891,357
LUX,Europe,Luxembourg,2021-02-15,52923,384,149.14301,611,5,2,84544.773,613.44202,238.257,976.07599,7.9879999,3.1949999,1.13,16,25.559999,75,119.813,,,,,9391,2008273,3208.2271,15.002,9929,15.862,.015,66.599998,tests performed,24024,18055,5969,1129,841,3.8399999,2.8800001,.94999999,1344,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,15feb2021,.64439374,357
LUX,Europe,Luxembourg,2021-02-16,53062,139,148.571,612,1,1.714,84766.828,222.05299,237.34399,977.67297,1.598,2.7390001,1.13,17,27.158001,72,115.02,,,,,12078,2020351,3227.522,19.295,9983,15.948,.015,67.199997,tests performed,25918,19622,6296,1894,1038,4.1399999,3.1300001,1.01,1658,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,16feb2021,.6419223,357
LUX,Europe,Luxembourg,2021-02-17,53329,267,154.571,616,4,2,85193.359,426.534,246.929,984.06299,6.3899999,3.1949999,1.14,17,27.158001,74,118.215,,,,,10243,2030594,3243.885,16.363001,9808,15.668,.016000001,63.5,tests performed,27119,20605,6514,1201,1028,4.3299999,3.29,1.04,1642,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,17feb2021,.6678462,357
LUX,Europe,Luxembourg,2021-02-18,53562,233,167.14301,619,3,2.1429999,85565.578,372.21899,267.01199,988.85602,4.7930002,3.4230001,1.13,15,23.962999,75,119.813,,,,,10533,2041127,3260.7109,16.827,9566,15.282,.017000001,57.200001,tests performed,28933,21853,7080,1814,1078,4.6199999,3.49,1.13,1722,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,18feb2021,.72216535,357
LUX,Europe,Luxembourg,2021-02-19,53782,220,177.571,622,3,2.286,85917.031,351.45099,283.67099,993.64801,4.7930002,3.651,1.13,13,20.768,74,118.215,,,,,10219,2051346,3277.0359,16.325001,8937,14.277,.02,50.299999,tests performed,,,,,1104,,,,1764,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,19feb2021,.76722097,357
LUX,Europe,Luxembourg,2021-02-20,53782,0,177.571,622,0,2.286,85917.031,0,283.67099,993.64801,0,3.651,1.12,13,20.768,69,110.228,,,,,7857,2059203,3289.5879,12.552,8756,13.988,.02,49.299999,tests performed,,,,,1130,,,,1805,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,20feb2021,.76722097,357
LUX,Europe,Luxembourg,2021-02-21,53782,0,177.571,622,0,2.286,85917.031,0,283.67099,993.64801,0,3.651,1.12,15,23.962999,78,124.605,,,,,443,2059646,3290.2949,.708,8681,13.868,.02,48.900002,tests performed,30985,23259,7726,,1156,4.9499998,3.72,1.23,1847,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,21feb2021,.76722097,357
LUX,Europe,Luxembourg,2021-02-22,54172,390,178.429,628,6,2.4289999,86540.063,623.02698,285.04099,1003.233,9.585,3.8800001,1.14,16,25.559999,82,130.995,,,,,9599,2069245,3305.6299,15.334,8710,13.914,.02,48.799999,tests performed,31926,23685,8241,941,1129,5.0999999,3.78,1.3200001,1804,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,22feb2021,.77092808,357
LUX,Europe,Luxembourg,2021-02-23,54354,182,184.571,629,1,2.4289999,86830.805,290.746,294.854,1004.831,1.598,3.8800001,1.14,15,23.962999,79,126.203,,,,,12517,2081762,3325.626,19.996,8773,14.015,.021,47.5,tests performed,33370,24508,8862,1444,1065,5.3299999,3.9200001,1.42,1701,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,23feb2021,.7974655,357
LUX,Europe,Luxembourg,2021-02-24,54678,324,192.714,632,3,2.286,87348.398,517.59198,307.862,1009.623,4.7930002,3.651,1.14,15,23.962999,78,124.605,,,,,9779,2091541,3341.248,15.622,8707,13.909,.022,45.200001,tests performed,34760,25285,9475,1390,1092,5.5500002,4.04,1.51,1744,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,24feb2021,.83264852,357
LUX,Europe,Luxembourg,2021-02-25,54871,193,187,634,2,2.1429999,87656.719,308.319,298.733,1012.818,3.1949999,3.4230001,1.13,17,27.158001,81,129.39799,,,,,11560,2103101,3359.7151,18.466999,8853,14.143,.021,47.299999,tests performed,36071,26089,9982,1311,1020,5.7600002,4.1700001,1.59,1629,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,25feb2021,.80796033,357
LUX,Europe,Luxembourg,2021-02-26,55110,239,189.714,637,3,2.1429999,88038.516,381.80399,303.07001,1017.611,4.7930002,3.4230001,1.12,19,30.353001,86,137.38499,,,,,11936,2115037,3378.783,19.068001,9099,14.536,.021,48,tests performed,,,,,1004,,,,1604,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,26feb2021,.81968659,357
LUX,Europe,Luxembourg,2021-02-27,55110,0,189.714,637,0,2.1429999,88038.516,0,303.07001,1017.611,0,3.4230001,1.11,20,31.950001,93,148.56799,,,,,8372,2123409,3392.157,13.374,9172,14.652,.021,48.299999,tests performed,,,,,988,,,,1578,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,27feb2021,.81968659,357
LUX,Europe,Luxembourg,2021-02-28,55110,0,189.714,637,0,2.1429999,88038.516,0,303.07001,1017.611,0,3.4230001,1.11,21,33.548,98,156.556,,,,,613,2124022,3393.136,.97899997,9197,14.692,.021,48.5,tests performed,37793,27093,10700,,973,6.04,4.3299999,1.71,1554,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,28feb2021,.81968659,357
LUX,Europe,Luxembourg,2021-03-01,55480,370,186.85699,639,2,1.571,88629.594,591.07703,298.505,1020.806,3.1949999,2.51,1.13,,,,,,,,,9599,2133621,3408.4709,15.334,9197,14.692,.02,49.200001,tests performed,39121,27655,11466,1328,1028,6.25,4.4200001,1.83,1642,61.110001,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,01mar2021,.80734247,357
LUX,Europe,Luxembourg,2021-03-02,55632,152,182.571,641,2,1.714,88872.414,242.821,291.659,1024.001,3.1949999,2.7390001,1.14,,,,,,,,,11900,2145521,3427.481,19.01,9108,14.55,.02,49.900002,tests performed,40460,28476,11984,1339,1013,6.46,4.5500002,1.91,1618,,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,02mar2021,.7888242,357
LUX,Europe,Luxembourg,2021-03-03,55902,270,174.85699,643,2,1.571,89303.742,431.32599,279.33499,1027.196,3.1949999,2.51,1.14,,,,,,,,,10119,2155640,3443.646,16.165001,9157,14.628,.018999999,52.400002,tests performed,42118,29401,12717,1658,1051,6.73,4.6999998,2.03,1679,,625976,231.44701,39.700001,14.312,9.842,94277.969,.2,128.27499,4.4200001,20.9,26,4.5100002,82.25,.91600001,03mar2021,.75549471,357
MLT,Europe,Malta,2020-03-12,6,0,.85699999,,,0,13.589,0,1.941,,,0,,,,,,,,,,188,1041,2.358,.426,111,.25099999,.0080000004,129.5,tests performed,,,,,,,,,,33.330002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,12mar2020,.00058939354,358
MLT,Europe,Malta,2020-03-13,12,6,1.714,,,0,27.177999,13.589,3.8829999,,,0,,,,,,,,,,148,1189,2.6930001,.33500001,123,.27900001,.014,71.800003,tests performed,,,,,,,,,,57.41,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,13mar2020,.0011787871,358
MLT,Europe,Malta,2020-03-14,18,6,2.1429999,,,0,40.766998,13.589,4.8530002,,,0,,,,,,,,,,154,1343,3.0420001,.34900001,131,.29699999,.016000001,61.099998,tests performed,,,,,,,,,,57.41,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,14mar2020,.0014738276,358
MLT,Europe,Malta,2020-03-15,21,3,2.5710001,,,0,47.561001,6.7940001,5.8239999,,,0,,,,,,,,6.007,13.604,130,1473,3.336,.294,133,.301,.018999999,51.700001,tests performed,,,,,,,,,,57.41,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,15mar2020,.0017681806,358
MLT,Europe,Malta,2020-03-16,30,9,3.8570001,,,0,67.944,20.382999,8.7360001,,,0,,,,,,,,,,141,1614,3.655,.31900001,141,.31900001,.027000001,36.599998,tests performed,,,,,,,,,,57.41,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,16mar2020,.0026526148,358
MLT,Europe,Malta,2020-03-17,38,8,4.7140002,,,0,86.063004,18.118,10.677,,,0,,,,,,,,,,160,1774,4.0180001,.36199999,155,.35100001,.029999999,32.900002,tests performed,,,,,,,,,,57.41,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,17mar2020,.0032420084,358
MLT,Europe,Malta,2020-03-18,38,0,4.5710001,,,0,86.063004,0,10.353,,,0,,,,,,,,,,302,2076,4.7020001,.68400002,175,.396,.026000001,38.299999,tests performed,,,,,,,,,,62.959999,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,18mar2020,.0031436614,358
MLT,Europe,Malta,2020-03-19,53,15,6.7140002,,,0,120.035,33.972,15.207,,,0,,,,,,,,,,276,2352,5.3270001,.625,187,.42399999,.035999998,27.9,tests performed,,,,,,,,,,62.959999,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,19mar2020,.0046174894,358
MLT,Europe,Malta,2020-03-20,64,11,7.4289999,,,0,144.948,24.913,16.823999,,,0,,,,,,,,,,259,2611,5.9130001,.58700001,203,.46000001,.037,27.299999,tests performed,,,,,,,,,,62.959999,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,20mar2020,.0051092235,358
MLT,Europe,Malta,2020-03-21,73,9,7.8569999,,,0,165.33099,20.382999,17.795,,,0,,,,,,,,,,296,2907,6.5840001,.67000002,223,.505,.035,28.4,tests performed,,,,,,,,,,65.739998,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,21mar2020,.0054035764,358
MLT,Europe,Malta,2020-03-22,90,17,9.8570004,,,0,203.83299,38.501999,22.325001,,,0,,,,,,,,3.4319999,7.7740002,309,3216,7.2839999,.69999999,249,.56400001,.039999999,25.299999,tests performed,,,,,,,,,,65.739998,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,22mar2020,.0067790574,358
MLT,Europe,Malta,2020-03-23,107,17,11,,,0,242.334,38.501999,24.913,,,0,,,,,,,,,,311,3527,7.9879999,.704,273,.61799997,.039999999,24.799999,tests performed,,,,,,,,,,69.440002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,23mar2020,.0075651444,358
MLT,Europe,Malta,2020-03-24,110,3,10.286,,,0,249.129,6.7940001,23.295,,,0,.73000002,,,,,,,,,488,4015,9.0930004,1.105,320,.72500002,.032000002,31.1,tests performed,,,,,,,,,,69.440002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,24mar2020,.0070740981,358
MLT,Europe,Malta,2020-03-25,129,19,13,,,0,292.16,43.030998,29.441999,,,0,.75999999,,,,,,,,,405,4420,10.01,.917,335,.759,.039000001,25.799999,tests performed,,,,,,,,,,69.440002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,25mar2020,.008940625,358
MLT,Europe,Malta,2020-03-26,134,5,11.571,,,0,303.48401,11.324,26.207001,,,0,.74000001,,,,,,,,,454,4874,11.039,1.028,360,.815,.032000002,31.1,tests performed,,,,,,,,,,69.440002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,26mar2020,.0079578441,358
MLT,Europe,Malta,2020-03-27,139,5,10.714,,,0,314.80801,11.324,24.266001,,,0,.75999999,,,,,,,,,518,5392,12.212,1.173,397,.89899999,.027000001,37.099998,tests performed,,,,,,,,,,69.440002,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,27mar2020,.0073684505,358
MLT,Europe,Malta,2020-03-28,149,10,10.857,,,0,337.45599,22.648001,24.589001,,,0,.79000002,,,,,,,,,599,5991,13.568,1.357,441,.99900001,.025,40.599998,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,28mar2020,.0074667977,358
MLT,Europe,Malta,2020-03-29,151,2,8.7139997,,,0,341.98599,4.5300002,19.736,,,0,.81999999,,,,,,,3.4319999,7.7740002,631,6622,14.998,1.429,487,1.103,.017999999,55.900002,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,29mar2020,.00599297,358
MLT,Europe,Malta,2020-03-30,156,5,7,,,0,353.31,11.324,15.854,,,0,.88999999,,,,,,,,,564,7186,16.275,1.277,523,1.184,.013,74.699997,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,30mar2020,.0048141829,358
MLT,Europe,Malta,2020-03-31,169,13,8.4289999,,,0,382.75201,29.441999,19.089001,,,0,.98000002,,,,,,,,,625,7811,17.690001,1.416,542,1.228,.016000001,64.300003,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,31mar2020,.0057969638,358
MLT,Europe,Malta,2020-04-01,188,19,8.4289999,,,0,425.78299,43.030998,19.089001,,,0,1.05,,,,,,,,,737,8548,19.360001,1.669,590,1.336,.014,70,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,01apr2020,.0057969638,358
MLT,Europe,Malta,2020-04-02,196,8,8.8570004,,,0,443.90201,18.118,20.059999,,,0,1.0700001,,,,,,,,,747,9295,21.051001,1.692,632,1.431,.014,71.400002,tests performed,,,,,,,,,,81.480003,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,02apr2020,.0060913172,358
MLT,Europe,Malta,2020-04-03,202,6,9,,,0,457.491,13.589,20.382999,,,0,1.11,,,,,,,,,660,9955,22.546,1.495,652,1.477,.014,72.400002,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,03apr2020,.0061896639,358
MLT,Europe,Malta,2020-04-04,213,11,9.1429996,,,0,482.40399,24.913,20.707001,,,0,1.1799999,,,,,,,,,654,10609,24.027,1.4809999,660,1.495,.014,72.199997,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,04apr2020,.0062880102,358
MLT,Europe,Malta,2020-04-05,227,14,10.857,,,0,514.11102,31.707001,24.589001,,,0,1.26,,,,,,,6.007,13.604,555,11164,25.284,1.257,649,1.47,.017000001,59.799999,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,05apr2020,.0074667977,358
MLT,Europe,Malta,2020-04-06,241,14,12.143,,,0,545.81799,31.707001,27.500999,,,0,1.34,,,,,,,,,817,11981,27.135,1.85,685,1.551,.017999999,56.400002,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,06apr2020,.0083512319,358
MLT,Europe,Malta,2020-04-07,293,52,17.714001,,,0,663.58801,117.77,40.118999,,,0,1.42,,,,,,,,,991,12972,29.379,2.244,737,1.669,.024,41.599998,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,07apr2020,.012182634,358
MLT,Europe,Malta,2020-04-08,299,6,15.857,1,1,.14300001,677.177,13.589,35.912998,2.2650001,2.2650001,.324,1.3,,,,,,,,,1001,13973,31.646,2.267,775,1.755,.02,48.900002,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,08apr2020,.0109055,358
MLT,Europe,Malta,2020-04-09,337,38,20.143,2,1,.28600001,763.23901,86.063004,45.619999,4.5300002,2.2650001,.64700001,1.24,,,,,,,,,995,14968,33.900002,2.253,810,1.834,.025,40.200001,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,09apr2020,.013853155,358
MLT,Europe,Malta,2020-04-10,350,13,21.143,2,0,.28600001,792.68201,29.441999,47.883999,4.5300002,0,.64700001,1.11,,,,,,,,,1200,16168,36.617001,2.7179999,888,2.0109999,.024,42,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,10apr2020,.014540895,358
MLT,Europe,Malta,2020-04-11,370,20,22.429001,3,1,.42899999,837.97803,45.296001,50.796001,6.7940001,2.2650001,.97100002,1.01,,,,,,,,,1024,17192,38.937,2.319,940,2.1289999,.024,41.900002,tests performed,,,,,,,,,,87.040001,441539,1454.037,42.400002,19.426001,11.324,36513.324,.2,168.711,8.8299999,20.9,30.200001,4.4850001,82.529999,.89499998,11apr2020,.01542533,358
